year2,state,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1980,08,58297,67728,1021282,1001872,11825,17.7,9311,14,211429,85392,126037,8.5,21.1,172609,72878,99731,7.3,17.2,38820,3.9,34.4,0,6583,6606,42218
1980,09,57616,65666,1252462,1230114,7590,11.6,6535,10,193095,60611,132484,4.9,15.7,148398,47871,100527,3.9,12.1,44697,3.6,24.2,0,4554,4595,23569
1980,10,9956,11551,210861,207446,1342,11.6,1316,11.4,31482,11142,20340,5.4,15.2,24652,9206,15446,4.4,11.9,6830,3.3,23.8,0,887,912,4646
1980,11,13573,15600,355893,349621,1882,12.1,1682,10.8,76491,16839,59652,4.8,21.9,63946,30166,33780,8.6,18.3,12545,3.6,36.6,0,1095,1099,7388
1980,12,175454,209305,2967974,2876941,36311,17.7,26348,12.9,654718,281115,373603,9.8,22.8,472652,187917,284735,6.5,16.4,182066,6.4,32.8,0,19499,19564,116237
1980,13,83538,102668,1738130,1717525,14144,13.9,12510,12.3,304619,112458,192161,6.5,17.7,263409,94093,169316,5.5,15.3,41210,2.4,30.6,0,8830,8872,47751
1980,15,16929,20433,304289,301581,3142,15.7,2176,10.9,54569,23490,31079,7.8,18.1,49152,17011,32141,5.6,16.3,5417,1.8,32.6,0,1460,1474,9700
1980,16,17306,20154,247869,260249,3033,15.1,2750,13.7,48592,18415,30177,7.1,18.7,73352,17393,55959,6.7,28.2,-24760,-9.5,37.4,0,1959,1967,9969
1980,17,179908,211082,4184052,4218402,24930,11.8,23577,11.2,585591,214790,370801,5.1,13.9,654292,198851,455441,4.7,15.5,-68701,-1.6,27.8,0,16441,16526,94857
1980,18,81874,99140,1834801,1861237,11525,11.6,10941,11,251482,93016,158466,5,13.5,304355,81446,222909,4.4,16.4,-52873,-2.9,27,0,7641,7676,39265
1980,19,55749,65666,910661,913100,7611,11.6,7178,10.9,135106,49251,85855,5.4,14.8,139984,48068,91916,5.3,15.3,-4878,-0.5,29.6,0,5314,5327,28356
1980,20,46254,54081,754615,749703,6597,12.2,6339,11.7,123471,44071,79400,5.9,16.5,113646,35525,78121,4.7,15.2,9825,1.3,30.4,0,4532,4543,22525
1980,21,51793,61174,1004900,1007266,7362,12,7329,12,156242,54795,101447,5.4,15.5,160973,47030,113943,4.7,16,-4731,-0.5,31,0,5356,5372,27403
1980,22,63552,75731,1248406,1231262,10607,14.1,8772,11.7,244126,84660,159466,6.9,19.8,209838,67600,142238,5.5,17,34288,2.8,34,0,6320,6352,39622
1980,23,19757,22728,318612,317362,2758,12.1,2668,11.7,49996,16786,33210,5.3,15.8,47496,16741,30755,5.3,15,2500,0.8,30,0,1847,1858,8536
1980,24,60838,72838,1297699,1264884,9143,12.6,8028,11.1,251958,102859,149099,8.1,19.9,186327,60600,125727,4.8,14.7,65631,5.2,29.4,0,5417,5452,31888
1980,25,97762,113338,2275489,2239912,12445,11,11065,9.8,373581,108281,265300,4.8,16.7,302427,100621,201806,4.5,13.5,71154,3.2,27,0,7517,7569,48711
1980,26,127753,153767,2884753,2970906,18598,12.1,17456,11.4,375668,145181,230487,4.9,12.6,547974,141696,406278,4.8,18.4,-172306,-5.8,25.2,0,12019,12059,67307
1980,27,70287,82646,1498261,1484861,9964,12.1,8543,10.4,243883,83514,160369,5.6,16.4,217084,72388,144696,4.9,14.6,26799,1.8,29.2,0,5943,5982,39022
1980,28,36518,43031,644850,645528,5817,13.6,5158,12.1,104788,39621,65167,6.1,16.2,106143,34540,71603,5.4,16.4,-1355,-0.2,32.4,0,3773,3796,19808
1980,29,82350,98116,1672736,1676529,11971,12.2,11547,11.8,254355,89912,164443,5.4,15.2,261940,84183,177757,5,15.6,-7585,-0.4,30.4,0,8152,8175,41837
1980,30,17724,20141,218865,223406,2891,14.4,2704,13.4,38298,16849,21449,7.5,17.1,47380,14751,32629,6.6,21.2,-9082,-4.1,34.2,0,1870,1876,9335
1980,31,32400,37353,513125,506666,4429,11.9,4153,11.1,85835,29239,56596,5.8,16.9,72917,23285,49632,4.6,14.4,12918,2.5,28.8,0,2975,2984,14816
1980,32,15355,17631,339283,329669,3431,19.9,2477,14.4,78524,32628,45896,9.9,23.8,59296,22960,36336,7,18,19228,5.8,36,0,1794,1801,16658
1980,33,18005,20158,327736,323960,2553,12.7,2334,11.6,55282,18195,37087,5.6,17.1,47730,17544,30186,5.4,14.7,7552,2.4,29.4,0,1672,1679,9597
1980,34,132229,150343,2543950,2524700,18191,12.2,15533,10.4,410832,136458,274374,5.4,16.3,372331,118888,253443,4.7,14.7,38501,1.6,29.4,0,10873,10914,57552
1980,35,22407,26027,329552,328117,4234,16.4,3553,13.8,67636,29326,38310,8.9,20.6,64765,24492,40273,7.5,19.7,2871,0.9,39.4,0,2525,2529,14673
1980,36,314762,355779,5967801,5918068,40377,11.4,39226,11,967796,314390,653406,5.3,16.4,868329,299762,568567,5.1,14.7,99467,1.7,29.4,0,28818,28890,158956
1980,37,89884,109519,2000591,1988483,13844,12.7,12449,11.4,295466,100393,195073,5,14.9,271251,86634,184617,4.4,13.6,24215,1.3,27.2,0,8888,8926,49223
1980,38,14077,15978,183013,180081,2058,13,1796,11.3,33444,13115,20329,7.3,18.6,27579,9864,17715,5.5,15.3,5865,3.3,30.6,0,1278,1279,6586
1980,39,156831,196098,3777884,3806420,21720,11.1,20491,10.5,521027,180440,340587,4.7,13.7,578098,163195,414903,4.3,15.2,-57071,-1.5,27.4,0,13738,13828,75324
1980,40,53632,62673,906683,885106,9550,15.4,7961,12.8,189186,76640,112546,8.7,21.4,146032,50024,96008,5.7,16.5,43154,4.9,33,0,5882,5909,30204
1980,41,51986,60328,854994,862988,9942,16.6,8601,14.4,163245,67872,95373,7.9,18.9,179232,56721,122511,6.6,20.8,-15987,-1.9,37.8,0,6109,6140,33179
1980,42,178026,214132,4033430,4022847,22704,10.6,22079,10.3,579211,193932,385279,4.8,14.4,558046,187118,370928,4.7,13.9,21165,0.5,27.8,0,15214,15277,86745
1980,44,18311,20297,340773,340926,2176,10.7,2090,10.3,47900,15267,32633,4.5,14,48206,13739,34467,4,14.1,-306,-0.1,28,0,1458,1459,7406
1980,45,44827,53627,970857,966684,7169,13.4,6323,11.9,144146,52465,91681,5.4,14.9,135800,42782,93018,4.4,14,8346,0.9,28,0,4506,4523,21057
1980,46,14648,16540,186819,186117,2057,12.5,1861,11.3,31141,13029,18112,7,16.7,29737,10454,19283,5.6,16,1404,0.7,32,0,1364,1368,6774
1980,47,68649,82403,1435366,1445831,11109,13.5,10164,12.4,224928,85830,139098,5.9,15.6,245857,77243,168614,5.3,17,-20929,-1.4,31.2,0,7236,7251,39818
1980,48,197706,252919,4642986,4604289,28147,10.5,41043,15.3,899084,273070,626014,5.9,19.5,821690,325610,496080,7.1,17.8,77394,1.7,35.6,0,30408,30581,192868
1980,49,23139,26904,420954,416219,4206,15.7,3808,14.2,81420,32823,48597,7.9,19.6,71950,27385,44565,6.6,17.3,9470,2.3,34.6,0,2678,2693,15608
1980,50,11514,12749,169599,166906,1652,13.1,1397,11,28933,9035,19898,5.4,17.3,23547,7223,16324,4.3,14.1,5386,3.2,28.2,0,1056,1058,4549
1980,51,77942,95157,1590951,1569964,12450,13.2,10822,11.4,260508,92235,168273,5.9,16.6,218536,70530,148006,4.5,13.9,41972,2.7,27.8,0,7573,7604,37651
1980,53,73976,86798,1258572,1237123,13661,15.9,11661,13.5,258508,94134,164374,7.6,20.9,215611,75094,140517,6.1,17.4,42897,3.5,34.8,0,8098,8126,43343
1980,54,27159,31783,486921,506848,3750,11.8,3669,11.5,71158,26362,44796,5.2,14,111013,24668,86345,4.9,21.9,-39855,-7.9,28,0,2621,2630,12632
1980,55,80392,93227,1618028,1618761,10351,11.1,9544,10.3,211976,72931,139045,4.5,13.1,213443,66087,147356,4.1,13.2,-1467,-0.1,26.2,0,6749,6781,35373
1980,56,10947,12300,147710,143298,2084,17.2,1608,13.3,34299,13664,20635,9.5,23.9,25475,9642,15833,6.7,17.8,8824,6.1,35.6,0,1172,1175,6648
1981,01,52551,63502,1039172,1049506,7972,12.4,9381,14.6,173810,71309,102501,6.8,16.6,194478,77850,116628,7.4,18.5,-20668,-1.9,33.2,0,6056,6081,37042
1981,02,7104,8283,111713,106881,1480,17.9,1336,16.2,30408,11824,18584,11.1,28.5,20744,8848,11896,8.3,19.4,9664,9.1,38.8,0,748,750,4444
1981,04,42385,51310,805952,797439,8941,17.5,8199,16,164379,68460,95919,8.6,20.6,147352,57838,89514,7.3,18.5,17027,2.1,37,0,5241,5257,30259
1981,05,35019,40278,576127,583058,5424,13.3,6144,15,94704,44911,49793,7.7,16.2,108565,37641,70924,6.5,18.6,-13861,-2.4,32.4,0,4014,4028,19401
1981,06,408274,488896,8228083,8205240,76971,15.7,77407,15.8,1697379,694330,1003049,8.5,20.7,1651693,665325,986368,8.1,20.1,45686,0.6,40.2,0,45626,45863,290518
1981,08,57785,67245,1033387,1017881,11484,17.1,11258,16.7,233658,100146,133512,9.8,23,202646,86744,115902,8.5,19.9,31012,3.1,39.8,0,7006,7037,45832
1981,09,56444,64151,1243234,1240396,7366,11.4,8268,12.8,179079,70315,108764,5.7,14.4,173402,67779,105623,5.5,14,5677,0.4,28,0,4738,4744,25687
1981,10,9706,11249,212954,211575,1280,11.2,1488,13.1,31604,12208,19396,5.8,14.9,28845,10737,18108,5.1,13.6,2759,1.3,27.2,0,839,842,4517
1981,11,13115,15030,348968,354941,1781,11.6,2198,14.4,68654,25259,43395,7.1,19.3,80600,50677,29923,14.3,22.7,-11946,-3.4,38.6,0,1184,1189,12545
1981,12,178244,212419,3076183,3014820,36207,17.2,31440,14.9,693236,286356,406880,9.5,23,570510,234119,336391,7.8,18.9,122726,4.1,37.8,0,20613,20701,120653
1981,13,81987,100899,1730232,1720873,13777,13.6,14441,14.2,323408,131821,191587,7.7,18.8,304690,123359,181331,7.2,17.7,18718,1.1,35.4,0,8847,8869,48297
1981,15,17073,20406,308156,305274,3000,14.7,2850,14,57806,27216,30590,8.9,18.9,52042,20957,31085,6.9,17,5764,1.9,34,0,1700,1733,10583
1981,16,16460,19227,256655,250145,2667,13.6,3213,16.4,61398,36287,25111,14.5,24.5,48377,18565,29812,7.4,19.3,13021,5.2,38.6,0,2057,2077,9980
1981,17,173447,203368,3963351,4025498,23382,11.3,28369,13.7,576838,227322,349516,5.6,14.3,701132,262570,438562,6.5,17.4,-124294,-3.1,28.6,0,16410,16529,109079
1981,18,78583,95289,1740488,1765454,10378,10.7,13009,13.4,248832,95769,153063,5.4,14.1,298764,106961,191803,6.1,16.9,-49932,-2.8,28.2,0,7688,7722,41752
1981,19,53766,63474,857548,872749,7035,10.9,8526,13.2,133738,68295,65443,7.8,15.3,164139,64448,99691,7.4,18.8,-30401,-3.5,30.6,0,5316,5338,25683
1981,20,45126,52682,737691,739441,6710,12.6,7473,14,121711,55555,66156,7.5,16.5,125210,47525,77685,6.4,16.9,-3499,-0.4,33,0,4605,4625,24088
1981,21,49848,58912,933447,944698,6978,11.7,8213,13.8,145590,58431,87159,6.2,15.4,168093,59346,108747,6.3,17.8,-22503,-2.4,30.8,0,5102,5119,26963
1981,22,63310,75338,1282024,1259344,10629,14.1,10254,13.6,264401,101116,163285,8,21,219040,82248,136792,6.5,17.4,45361,3.6,34.8,0,6453,6491,39080
1981,23,19128,21998,311616,311506,2611,11.7,3003,13.5,50547,17665,32882,5.7,16.2,50327,20827,29500,6.7,16.2,220,0,32.4,0,1849,1858,8441
1981,24,59739,71488,1260969,1275299,8897,12.3,9797,13.6,214194,86602,127592,6.8,16.8,242854,85161,157693,6.7,19,-28660,-2.2,33.6,0,5568,5591,32202
1981,25,96214,111344,2259096,2260249,12150,10.8,13281,11.8,367219,125367,241852,5.5,16.2,369526,156298,213228,6.9,16.3,-2307,-0.1,32.4,0,7436,7478,57603
1981,26,123243,147901,2739942,2802878,17059,11.3,21384,14.2,385837,164571,221266,5.9,13.8,511709,184908,326801,6.6,18.3,-125872,-4.5,27.6,0,12000,12080,65260
1981,27,68780,80765,1454775,1463405,9428,11.6,10300,12.6,236686,98844,137842,6.8,16.2,253946,97186,156760,6.6,17.4,-17260,-1.2,32.4,0,5945,5974,41864
1981,28,35092,41408,597037,601942,5057,12,6053,14.4,94785,36504,58281,6.1,15.7,104595,36934,67661,6.1,17.4,-9810,-1.7,31.4,0,3941,3949,19855
1981,29,79623,94775,1617096,1622808,11598,12.1,13557,14.1,259294,102839,156455,6.3,16,270718,103489,167229,6.4,16.7,-11424,-0.7,32,0,8124,8151,41830
1981,30,17112,19422,199507,200481,2734,14,2907,14.8,37988,15830,22158,7.9,18.9,39936,17336,22600,8.6,19.9,-1948,-1,37.8,0,1814,1814,9491
1981,31,30846,35583,484418,482591,4092,11.4,4785,13.3,82415,33029,49386,6.8,17.1,78760,31669,47091,6.6,16.3,3655,0.8,32.6,0,2813,2818,13933
1981,32,15347,17668,332581,334726,3230,18.3,2985,16.9,70405,30682,39723,9.2,21,74695,28250,46445,8.4,22.3,-4290,-1.3,42,0,1861,1865,11907
1981,33,17549,19671,319365,317448,2597,13.1,2699,13.6,58487,21577,36910,6.8,18.4,54653,23154,31499,7.3,17.2,3834,1.2,34.4,0,1636,1639,8820
1981,34,129561,147107,2525416,2514843,17249,11.6,19125,12.9,430120,164498,265622,6.5,17.1,408975,166423,242552,6.6,16.3,21145,0.8,32.6,0,11362,11404,58814
1981,35,22018,25535,327952,325449,3923,15.2,4092,15.9,70567,29721,40846,9.1,21.7,65561,27636,37925,8.5,20.1,5006,1.6,40.2,0,2629,2639,15593
1981,36,307251,346538,5835836,5862840,38945,11.1,45640,13,956964,342525,614439,5.8,16.3,1010973,403483,607490,6.9,17.2,-54009,-0.9,32.6,0,28454,28579,155841
1981,37,87816,107193,1964589,1966888,13278,12.3,14688,13.6,297666,116106,181560,5.9,15.1,302265,117400,184865,6,15.4,-4599,-0.3,30.2,0,9063,9091,49490
1981,38,13541,15447,169550,170036,1969,12.7,2036,13.1,28596,12930,15666,7.6,16.8,29567,10886,18681,6.4,17.4,-971,-0.6,33.6,0,1252,1253,6111
1981,39,151532,189344,3538692,3615444,20338,10.6,25160,13.1,462185,188313,273872,5.2,12.8,615689,222057,393632,6.1,17,-153504,-4.2,25.6,0,13901,13973,77288
1981,40,53266,62109,916598,894851,9586,15.4,9200,14.8,193706,79984,113722,8.9,21.6,150212,65049,85163,7.3,16.8,43494,4.8,33.6,0,6098,6113,32564
1981,41,50412,58527,796437,812999,9010,15.2,9905,16.7,136940,66356,70584,8.2,16.8,170063,67923,102140,8.4,20.9,-33123,-4.1,33.6,0,6146,6168,34569
1981,42,170981,206089,3960673,3985643,20903,10,26660,12.7,575972,230610,345362,5.8,14.5,625911,230928,394983,5.8,15.7,-49939,-1.2,29,0,15340,15409,89073
1981,44,17847,19791,334419,337114,2144,10.7,2490,12.4,49598,19112,30486,5.7,14.7,54987,21114,33873,6.3,16.3,-5389,-1.6,29.4,0,1480,1484,8297
1981,45,43447,52240,949443,952226,6773,12.8,7641,14.5,142786,57611,85175,6.1,15,148352,58409,89943,6.1,15.6,-5566,-0.6,30,0,4654,4671,26123
1981,46,13981,15802,169149,171563,1762,11,2150,13.4,25092,11275,13817,6.6,14.6,29920,11494,18426,6.7,17.4,-4828,-2.8,29.2,0,1332,1336,6566
1981,47,66187,79665,1399646,1403176,10105,12.5,11619,14.4,226198,87817,138381,6.3,16.1,233257,89695,143562,6.4,16.6,-7059,-0.5,32.2,0,7416,7445,41705
1981,48,235071,291027,5034784,4879338,52884,19.5,34927,12.9,1096543,500349,596194,10.3,22.5,785653,310737,474916,6.4,16.1,310890,6.4,32.2,0,19810,19910,130880
1981,49,22649,26560,416591,416596,4227,15.8,4266,16,79974,36675,43299,8.8,19.2,79983,33316,46667,8,19.2,-9,0,38.4,0,2642,2654,16753
1981,50,11049,12252,161839,161293,1531,12.4,1681,13.6,25057,8699,16358,5.4,15.5,23964,9323,14641,5.8,14.9,1093,0.6,29.8,0,1057,1061,5075
1981,51,76139,93322,1600657,1586248,12065,12.8,13047,13.9,286626,120522,166104,7.6,18.1,257808,110576,147232,7,16.3,28818,1.8,32.6,0,7757,7805,46449
1981,53,72257,84939,1218382,1222439,12573,14.7,13197,15.4,230519,97017,133502,7.9,18.9,238633,88570,150063,7.2,19.5,-8114,-0.6,37.8,0,7886,7920,41059
1981,54,26008,30615,467455,471844,3614,11.6,4368,14.1,70325,29683,40642,6.3,14.9,79104,29224,49880,6.2,16.8,-8779,-1.9,29.8,0,2784,2787,13077
1981,55,78256,90700,1536799,1562754,9715,10.6,11341,12.4,203086,84137,118949,5.4,13,254997,83001,171996,5.3,16.3,-51911,-3.3,26,0,6512,6536,33536
1981,56,11025,12419,152155,149044,2130,17.3,1889,15.3,36862,14592,22270,9.8,24.7,30639,11469,19170,7.7,20.6,6223,4.1,41.2,0,1229,1232,6489
1982,01,51528,63550,1032118,1035586,8770,13.8,7905,12.4,177484,73771,103713,7.1,17.1,184421,62802,121619,6.1,17.8,-6937,-0.7,34.2,0,4763,4766,27015
1982,02,7770,9202,126497,118895,2062,23.6,1113,12.7,40708,17287,23421,14.5,34.2,25503,9822,15681,8.3,21.5,15205,12.7,43,0,578,581,5306
1982,04,44307,54704,817824,810479,11014,20.8,7184,13.5,183708,97137,86571,12,22.7,169018,56252,112766,6.9,20.9,14690,1.8,41.8,0,3976,3983,23401
1982,05,34933,40902,573770,574437,6305,15.5,5165,12.7,99784,43730,56054,7.6,17.4,101117,33088,68029,5.8,17.6,-1333,-0.2,34.8,0,3055,3059,16426
1982,06,416159,507962,8511604,8361841,87529,17.5,63168,12.7,1880514,887957,992557,10.6,22.5,1580990,528202,1052788,6.3,18.9,299524,3.6,37.8,0,34915,34960,231250
1982,08,60030,71120,1126289,1079447,13933,20.1,9428,13.6,290823,159697,131126,14.8,26.9,197139,76716,120423,7.1,18.3,93684,8.6,36.6,0,5138,5142,32193
1982,09,57543,66275,1259325,1250950,8917,13.7,6249,9.6,193443,85654,107789,6.8,15.5,176693,51129,125564,4.1,14.1,16750,1.4,28.2,0,3650,3654,22434
1982,10,9918,11554,216042,214437,1583,13.9,1181,10.4,30610,13545,17065,6.3,14.3,27400,8755,18645,4.1,12.8,3210,1.5,25.6,0,654,658,3178
1982,11,13524,15582,335086,337053,2403,15.7,1738,11.3,60513,32202,28311,9.6,18,64447,18749,45698,5.6,19.1,-3934,-1.1,36,0,895,899,7992
1982,12,185530,224964,3140699,3106680,41962,19.2,27844,12.7,682633,330673,351960,10.6,22,614597,207785,406812,6.7,19.8,68036,2.2,39.6,0,16531,16557,107630
1982,13,82630,103586,1766363,1746660,16197,15.8,12492,12.2,334572,164650,169922,9.4,19.2,295166,98190,196976,5.6,16.9,39406,2.3,33.8,0,6854,6859,42263
1982,15,17274,21094,314153,311254,3292,15.9,2380,11.5,60534,33667,26867,10.8,19.4,54737,18882,35855,6.1,17.6,5797,1.8,35.2,0,1355,1355,8406
1982,16,16468,19544,243120,249562,3163,16.3,2591,13.4,52818,33498,19320,13.4,21.2,65702,15771,49931,6.3,26.3,-12884,-5.1,42.4,0,1409,1410,7452
1982,17,174328,207478,3891660,3926601,28342,13.8,22357,10.9,607604,289970,317634,7.4,15.5,677485,206379,471106,5.3,17.3,-69881,-1.8,31,0,12810,12830,79738
1982,18,78792,97057,1704572,1722512,12672,13.2,10134,10.5,237561,104209,133352,6,13.8,273441,76137,197304,4.4,15.9,-35880,-2.1,27.6,0,6026,6046,33864
1982,19,52350,62933,868448,862235,7812,12.4,7275,11.5,157013,65929,91084,7.6,18.2,144589,45273,99316,5.3,16.8,12424,1.4,33.6,0,4286,4287,20707
1982,20,45119,53521,747000,741914,7796,14.7,6269,11.8,132145,57443,74702,7.7,17.8,121973,43734,78239,5.9,16.4,10172,1.4,32.8,0,3726,3748,22239
1982,21,50098,60158,944667,938637,8804,14.8,6926,11.6,167238,76129,91109,8.1,17.8,155179,47220,107959,5,16.5,12059,1.3,33,0,4166,4169,21752
1982,22,65758,79316,1316464,1297744,13262,17.1,8662,11.2,277603,115912,161691,8.9,21.4,240163,82782,157381,6.4,18.5,37440,2.9,37,0,4922,4939,38950
1982,23,19071,22254,313883,312392,3004,13.6,2481,11.2,53643,23931,29712,7.7,17.2,50661,19425,31236,6.2,16.2,2982,1,32.4,0,1444,1451,9929
1982,24,60832,74008,1278620,1269528,10849,14.9,7703,10.6,227384,104776,122608,8.3,17.9,209199,64953,144246,5.1,16.5,18185,1.4,33,0,4264,4266,26947
1982,25,98088,115290,2325308,2299675,15237,13.4,10541,9.3,364593,151188,213405,6.6,15.9,313327,93675,219652,4.1,13.6,51266,2.3,27.2,0,5950,5956,41290
1982,26,122650,150153,2635254,2686353,20280,13.6,16693,11.2,379305,164916,214389,6.1,14.1,481502,146863,334639,5.5,17.9,-102197,-3.8,28.2,0,9214,9227,55876
1982,27,68678,82181,1434171,1443395,10889,13.4,8522,10.5,227540,96515,131025,6.7,15.8,245988,69733,176255,4.8,17,-18448,-1.2,31.6,0,4801,4811,28508
1982,28,34671,41638,583779,589624,5936,14.3,5006,12.1,88078,41851,46227,7.1,14.9,99768,33064,66704,5.6,16.9,-11690,-2,29.8,0,2957,2959,14331
1982,29,78840,95517,1656109,1633451,13306,14,11294,11.9,304429,155239,149190,9.5,18.6,259114,86411,172703,5.3,15.9,45315,2.7,31.8,0,6521,6540,37397
1982,30,17059,19628,199520,198950,3054,15.6,2501,12.8,41121,20141,20980,10.1,20.7,39981,13653,26328,6.9,20.1,1140,0.6,40.2,0,1433,1436,8010
1982,31,30581,35790,478071,480356,4735,13.3,3890,10.9,75015,34441,40574,7.2,15.6,79584,24957,54627,5.2,16.6,-4569,-1,31.2,0,2348,2351,12182
1982,32,15935,18664,338302,335154,3692,20.3,2505,13.8,76613,38523,38090,11.5,22.9,70316,23504,46812,7,21,6297,1.9,42,0,1405,1406,10635
1982,33,17903,20303,330018,326759,3047,15.2,2178,10.9,54362,22836,31526,7,16.6,47844,16782,31062,5.1,14.6,6518,2,29.2,0,1280,1281,8359
1982,34,131665,151014,2573185,2548151,20644,13.8,15539,10.4,456701,176682,280019,6.9,17.9,406633,140613,266020,5.5,16,50068,1.9,32,0,8811,8820,50131
1982,35,22552,26589,340467,334673,4549,17.4,3231,12.4,73314,33842,39472,10.1,21.9,61726,23111,38615,6.9,18.4,11588,3.5,36.8,0,1887,1887,11252
1982,36,310148,353411,5971236,5902562,46816,13.4,36881,10.5,1019131,426999,592132,7.2,17.3,881783,296624,585159,5,14.9,137348,2.4,29.8,0,22083,22112,130311
1982,37,88660,109820,1977923,1968928,15526,14.3,11811,10.9,304547,141191,163356,7.2,15.5,286557,90994,195563,4.6,14.6,17990,0.9,29.2,0,7290,7305,39094
1982,38,13516,15679,174006,171412,2209,14.2,1713,11,31243,13945,17298,8.1,18.2,26054,8775,17279,5.1,15.2,5189,3,30.4,0,983,984,5189
1982,39,150716,191602,3477042,3506120,24446,12.8,20170,10.6,516297,225909,290388,6.4,14.7,574453,164297,410156,4.7,16.4,-58156,-1.7,29.4,0,10913,10930,66014
1982,40,55975,66082,979305,947988,12114,18.9,7613,11.9,223683,97440,126243,10.3,23.6,161048,57888,103160,6.1,17,62635,6.6,34,0,4621,4623,28930
1982,41,49241,58378,775928,784462,9608,16.4,8931,15.3,152723,75413,77310,9.6,19.5,169790,56122,113668,7.2,21.6,-17067,-2.1,39,0,4952,4970,27160
1982,42,170926,209563,3936367,3945137,26202,12.6,20407,9.8,614705,255840,358865,6.5,15.6,632244,185545,446699,4.7,16,-17539,-0.4,31.2,0,11471,11502,71537
1982,44,17894,20031,328940,331141,2462,12.4,2061,10.3,47207,20312,26895,6.1,14.3,51609,15246,36363,4.6,15.6,-4402,-1.3,28.6,0,1205,1206,7347
1982,45,43950,53821,925360,922082,8233,15.5,6102,11.5,152251,74337,77914,8.1,16.5,145695,44066,101629,4.8,15.8,6556,0.7,31.6,0,3772,3776,23598
1982,46,13678,15664,167274,167378,1951,12.4,1742,11.1,27382,13079,14303,7.8,16.4,27589,9235,18354,5.5,16.5,-207,-0.1,32.8,0,1050,1051,5099
1982,47,66172,81133,1390208,1394634,12316,15.3,9901,12.3,229135,110897,118238,8,16.4,237988,71588,166400,5.1,17.1,-8853,-0.7,32.8,0,5818,5825,34291
1982,48,247519,312446,5380004,5202200,58523,19.4,34608,11.5,1257977,582424,675553,11.2,24.2,902370,315634,586736,6.1,17.3,355607,6.9,34.6,0,20275,20292,141169
1982,49,22985,27573,425165,420674,4842,17.9,3523,13,84440,38779,45661,9.2,20.1,75458,26666,48792,6.3,17.9,8982,2.2,35.8,0,1980,1980,13106
1982,50,11298,12644,162510,162040,1891,15.2,1340,10.8,25915,10823,15092,6.7,16,24975,9014,15961,5.6,15.4,940,0.6,30.8,0,790,803,4287
1982,51,76933,96007,1626347,1614790,14270,15.1,10560,11.1,296732,120466,176266,7.5,18.4,273619,80069,193550,5,16.9,23113,1.5,33.8,0,6049,6053,35442
1982,53,73192,87671,1203225,1210293,14841,17.2,10965,12.7,223705,110239,113466,9.1,18.5,237841,72311,165530,6,19.7,-14136,-1.2,37,0,6136,6158,34735
1982,54,25339,30396,463251,464766,4211,13.8,3816,12.5,75807,33940,41867,7.3,16.3,78839,27910,50929,6,17,-3032,-0.7,32.6,0,2184,2185,12243
1982,55,78176,92160,1534807,1533863,11980,13.1,9241,10.1,225254,102851,122403,6.7,14.7,223366,65090,158276,4.2,14.6,1888,0.1,29.2,0,5364,5373,28417
1982,56,11398,13087,160822,156246,2489,19.5,1681,13.2,42591,23952,18639,15.3,27.3,33439,10923,22516,7,21.4,9152,5.9,42.8,0,981,981,5404
1983,01,52559,64548,998378,1008350,7818,12.2,7383,11.5,168318,68404,99914,6.8,16.7,188262,63721,124541,6.3,18.7,-19944,-2,33.4,0,4861,4884,28672
1983,02,8798,10380,130283,128659,2259,23.1,1221,12.5,35360,15783,19577,12.3,27.5,32111,10660,21451,8.3,25,3249,2.5,50,0,757,757,4841
1983,04,46545,57195,834075,822756,9435,16.9,7192,12.9,185788,80718,105070,9.8,22.6,163150,53973,109177,6.6,19.8,22638,2.8,39.6,0,4743,4763,29774
